ID,datetime,Temperature,Humidity,Solo-0,Solo-1,Solo-2,Solo-3,Solo-4
1,4/7/2019 4:30:37,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:30:42,22.0,92.0,6,38,21,6,21
1,4/7/2019 4:30:47,22.0,92.0,6,38,24,6,20
1,4/7/2019 4:30:52,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:30:57,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:31:2,22.0,92.0,5,38,22,6,21
1,4/7/2019 4:31:7,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:31:12,22.0,92.0,5,38,21,6,22
1,4/7/2019 4:31:18,22.0,92.0,5,38,21,5,21
1,4/7/2019 4:31:23,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:31:28,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:31:33,22.0,92.0,4,38,23,6,21
1,4/7/2019 4:31:38,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:31:43,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:31:48,22.0,92.0,6,38,22,6,21
1,4/7/2019 4:31:53,22.0,91.0,6,38,22,6,21
1,4/7/2019 4:31:58,22.0,91.0,5,38,22,6,21
1,4/7/2019 4:32:3,22.0,91.0,5,38,22,6,20
1,4/7/2019 4:32:8,22.0,91.0,6,38,22,6,20
1,4/7/2019 4:32:13,22.0,92.0,8,37,22,6,20
1,4/7/2019 4:32:18,22.0,92.0,6,37,22,6,22
1,4/7/2019 4:32:23,22.0,92.0,6,38,22,6,20
1,4/7/2019 4:32:28,22.0,92.0,5,37,22,6,20
1,4/7/2019 4:32:34,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:32:39,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:32:44,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:32:49,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:32:54,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:32:59,22.0,92.0,5,38,21,7,21
1,4/7/2019 4:33:4,22.0,92.0,5,38,21,7,22
1,4/7/2019 4:33:9,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:33:14,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:33:19,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:33:24,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:33:29,22.0,92.0,9,38,21,6,21
1,4/7/2019 4:33:34,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:33:39,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:33:44,22.0,92.0,5,38,23,6,20
1,4/7/2019 4:33:50,22.0,92.0,5,38,24,6,21
1,4/7/2019 4:33:55,22.0,92.0,5,38,22,6,22
1,4/7/2019 4:34:0,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:34:5,22.0,92.0,6,38,22,6,20
1,4/7/2019 4:34:10,22.0,92.0,6,38,21,6,20
1,4/7/2019 4:34:15,22.0,92.0,6,38,26,7,20
1,4/7/2019 4:34:20,22.0,92.0,6,38,22,7,20
1,4/7/2019 4:34:25,22.0,92.0,5,38,21,7,20
1,4/7/2019 4:34:30,22.0,92.0,5,38,21,7,20
1,4/7/2019 4:34:35,22.0,92.0,5,38,22,6,21
1,4/7/2019 4:34:40,22.0,92.0,5,38,22,6,22
1,4/7/2019 4:34:45,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:34:50,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:34:55,22.0,92.0,5,38,21,7,20
1,4/7/2019 4:35:0,22.0,92.0,5,38,21,7,21
1,4/7/2019 4:35:6,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:35:11,22.0,92.0,7,38,21,6,21
1,4/7/2019 4:35:16,22.0,92.0,5,38,21,6,22
1,4/7/2019 4:35:21,22.0,92.0,5,38,21,7,20
1,4/7/2019 4:35:26,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:35:31,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:35:36,22.0,92.0,5,38,22,6,20
1,4/7/2019 4:35:41,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:35:46,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:35:51,22.0,92.0,5,38,21,6,20
1,4/7/2019 4:35:56,22.0,92.0,6,37,22,6,20
1,4/7/2019 4:36:1,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:36:6,22.0,92.0,7,38,23,6,20
1,4/7/2019 4:36:11,22.0,92.0,6,38,21,6,21
1,4/7/2019 4:36:17,22.0,92.0,7,37,24,6,20
1,4/7/2019 4:36:22,22.0,92.0,6,37,21,6,20
1,4/7/2019 4:36:27,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:36:32,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:36:37,22.0,92.0,6,37,21,7,21
1,4/7/2019 4:36:42,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:36:47,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:36:52,22.0,92.0,6,37,21,6,22
1,4/7/2019 4:36:57,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:37:2,22.0,92.0,6,37,22,6,21
1,4/7/2019 4:37:7,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:37:12,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:37:17,22.0,92.0,6,37,25,6,21
1,4/7/2019 4:37:22,22.0,92.0,7,37,22,6,21
1,4/7/2019 4:37:27,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:37:33,22.0,92.0,8,37,21,6,21
1,4/7/2019 4:37:38,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:37:43,22.0,92.0,5,37,24,6,21
1,4/7/2019 4:37:48,22.0,92.0,5,37,22,6,22
1,4/7/2019 4:37:53,22.0,92.0,5,36,21,6,22
1,4/7/2019 4:37:58,22.0,92.0,5,37,22,6,21
1,4/7/2019 4:38:3,22.0,92.0,6,39,21,6,21
1,4/7/2019 4:38:8,22.0,92.0,10,35,21,6,21
1,4/7/2019 4:38:13,22.0,92.0,6,37,21,6,20
1,4/7/2019 4:38:18,22.0,92.0,7,36,21,6,21
1,4/7/2019 4:38:23,22.0,92.0,6,36,21,6,20
1,4/7/2019 4:38:28,22.0,92.0,6,36,21,6,22
1,4/7/2019 4:38:33,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:38:38,22.0,92.0,5,36,21,6,21
1,4/7/2019 4:38:43,22.0,92.0,9,36,22,6,21
1,4/7/2019 4:38:49,22.0,92.0,5,36,22,6,21
1,4/7/2019 4:38:54,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:38:59,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:39:4,22.0,92.0,5,39,21,8,21
1,4/7/2019 4:39:9,22.0,92.0,5,36,22,8,21
1,4/7/2019 4:39:14,22.0,92.0,5,36,21,8,21
1,4/7/2019 4:39:19,22.0,92.0,5,37,21,8,22
1,4/7/2019 4:39:24,22.0,92.0,5,36,21,8,22
1,4/7/2019 4:39:29,22.0,92.0,5,37,21,8,20
1,4/7/2019 4:39:34,22.0,92.0,6,38,21,8,21
1,4/7/2019 4:39:39,22.0,92.0,6,37,21,7,20
1,4/7/2019 4:39:44,22.0,92.0,5,37,21,7,20
1,4/7/2019 4:39:49,22.0,92.0,5,37,21,7,21
1,4/7/2019 4:39:54,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:39:59,22.0,92.0,6,37,22,6,21
1,4/7/2019 4:40:5,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:40:10,22.0,92.0,5,39,21,6,21
1,4/7/2019 4:40:15,22.0,92.0,5,36,22,6,21
1,4/7/2019 4:40:20,22.0,92.0,6,36,21,6,21
1,4/7/2019 4:40:25,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:40:30,22.0,92.0,5,36,21,10,21
1,4/7/2019 4:40:35,22.0,92.0,6,36,21,10,21
1,4/7/2019 4:40:40,22.0,92.0,6,36,21,10,21
1,4/7/2019 4:40:45,22.0,92.0,5,36,21,10,21
1,4/7/2019 4:40:50,22.0,92.0,5,37,21,10,21
1,4/7/2019 4:40:55,22.0,92.0,5,38,21,10,20
1,4/7/2019 4:41:0,22.0,92.0,5,35,21,10,21
1,4/7/2019 4:41:5,22.0,92.0,5,35,21,10,20
1,4/7/2019 4:41:10,22.0,92.0,5,36,22,9,20
1,4/7/2019 4:41:15,22.0,92.0,5,38,22,10,20
1,4/7/2019 4:41:21,22.0,92.0,6,36,21,9,20
1,4/7/2019 4:41:26,22.0,92.0,7,35,21,9,21
1,4/7/2019 4:41:31,22.0,92.0,6,37,21,9,20
1,4/7/2019 4:41:36,22.0,92.0,7,37,21,9,21
1,4/7/2019 4:41:41,22.0,92.0,6,36,21,9,20
1,4/7/2019 4:41:46,22.0,92.0,5,35,21,8,20
1,4/7/2019 4:41:51,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:41:56,22.0,92.0,12,37,22,6,21
1,4/7/2019 4:42:1,22.0,92.0,6,37,24,6,20
1,4/7/2019 4:42:6,22.0,92.0,6,36,21,6,20
1,4/7/2019 4:42:11,22.0,92.0,6,36,21,6,20
1,4/7/2019 4:42:16,22.0,92.0,6,36,23,6,20
1,4/7/2019 4:42:21,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:42:26,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:42:32,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:42:37,22.0,92.0,6,38,21,6,21
1,4/7/2019 4:42:42,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:42:47,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:42:52,22.0,92.0,5,38,21,6,21
1,4/7/2019 4:42:57,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:43:2,22.0,92.0,5,37,21,6,22
1,4/7/2019 4:43:7,22.0,92.0,5,37,21,6,21
1,4/7/2019 4:43:12,22.0,92.0,6,37,21,8,21
1,4/7/2019 4:43:17,22.0,92.0,6,37,21,8,21
1,4/7/2019 4:43:22,22.0,92.0,5,37,21,8,21
1,4/7/2019 4:43:27,22.0,92.0,5,37,21,8,21
1,4/7/2019 4:43:32,22.0,92.0,5,37,21,8,21
1,4/7/2019 4:43:37,22.0,92.0,5,37,21,7,21
1,4/7/2019 4:43:42,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:43:48,22.0,92.0,10,36,21,6,21
1,4/7/2019 4:43:53,22.0,92.0,5,36,23,6,20
1,4/7/2019 4:43:58,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:44:3,22.0,92.0,6,36,21,6,21
1,4/7/2019 4:44:8,22.0,92.0,6,37,23,6,21
1,4/7/2019 4:44:13,22.0,92.0,6,38,21,6,21
1,4/7/2019 4:44:18,22.0,92.0,6,34,22,6,20
1,4/7/2019 4:44:23,22.0,92.0,6,33,21,6,20
1,4/7/2019 4:44:28,22.0,92.0,6,33,21,6,20
1,4/7/2019 4:44:33,22.0,92.0,6,33,23,6,21
1,4/7/2019 4:44:38,22.0,92.0,6,33,21,7,20
1,4/7/2019 4:44:43,22.0,92.0,6,34,21,6,20
1,4/7/2019 4:44:48,22.0,92.0,6,35,22,6,21
1,4/7/2019 4:44:53,22.0,92.0,6,35,21,6,22
1,4/7/2019 4:44:58,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:45:4,22.0,92.0,6,37,21,7,20
1,4/7/2019 4:45:9,22.0,92.0,6,38,21,9,20
1,4/7/2019 4:45:14,22.0,92.0,6,36,21,9,20
1,4/7/2019 4:45:19,22.0,92.0,6,35,21,9,20
1,4/7/2019 4:45:24,22.0,92.0,6,35,21,8,21
1,4/7/2019 4:45:29,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:45:34,22.0,92.0,6,37,21,6,22
1,4/7/2019 4:45:39,22.0,92.0,6,37,21,6,22
1,4/7/2019 4:45:44,22.0,92.0,6,38,22,6,21
1,4/7/2019 4:45:49,22.0,92.0,7,35,22,7,21
1,4/7/2019 4:45:54,22.0,92.0,6,36,24,6,20
1,4/7/2019 4:45:59,22.0,92.0,6,36,23,9,21
1,4/7/2019 4:46:4,22.0,92.0,6,36,22,9,21
1,4/7/2019 4:46:9,22.0,92.0,6,36,22,7,21
1,4/7/2019 4:46:14,22.0,92.0,6,37,22,6,21
1,4/7/2019 4:46:20,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:46:25,22.0,92.0,6,38,22,6,21
1,4/7/2019 4:46:30,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:46:35,22.0,92.0,8,37,22,7,21
1,4/7/2019 4:46:40,22.0,92.0,6,37,22,6,21
1,4/7/2019 4:46:45,22.0,92.0,6,36,22,6,21
1,4/7/2019 4:46:50,22.0,92.0,9,36,24,6,20
1,4/7/2019 4:46:55,22.0,92.0,6,37,21,6,21
1,4/7/2019 4:47:0,22.0,92.0,6,37,22,6,22
1,4/7/2019 4:47:5,22.0,92.0,6,39,22,6,21
1,4/7/2019 4:47:10,22.0,92.0,6,34,21,7,21
1,4/7/2019 4:47:15,22.0,92.0,5,34,21,7,21
1,4/7/2019 4:47:20,22.0,92.0,6,35,22,9,21
1,4/7/2019 4:47:25,22.0,92.0,6,35,22,7,21
1,4/7/2019 4:47:31,22.0,92.0,5,36,21,8,20
1,4/7/2019 4:47:36,22.0,92.0,6,37,21,7,21
1,4/7/2019 4:47:41,22.0,92.0,6,36,21,7,21
1,4/7/2019 4:47:46,22.0,92.0,10,36,21,6,20
1,4/7/2019 4:47:51,22.0,92.0,6,35,21,6,20
1,4/7/2019 4:47:56,22.0,92.0,5,35,21,6,21
1,4/7/2019 4:48:1,22.0,92.0,5,34,21,7,21
1,4/7/2019 4:48:6,22.0,92.0,5,33,24,7,21
1,4/7/2019 4:48:11,22.0,92.0,6,33,22,7,22
1,4/7/2019 4:48:16,22.0,92.0,6,32,21,7,22
1,4/7/2019 4:48:21,22.0,92.0,6,31,21,7,20
1,4/7/2019 4:48:26,22.0,92.0,5,24,21,7,20
1,4/7/2019 4:48:31,22.0,92.0,5,23,21,12,21
1,4/7/2019 4:48:36,22.0,92.0,7,23,21,12,21
1,4/7/2019 4:48:41,22.0,92.0,5,23,21,12,21
1,4/7/2019 4:48:47,22.0,92.0,5,23,21,12,21
1,4/7/2019 4:48:52,22.0,92.0,5,23,21,12,21
1,4/7/2019 4:48:57,22.0,92.0,5,23,21,11,21
1,4/7/2019 4:49:2,22.0,92.0,5,23,22,11,22
1,4/7/2019 4:49:7,22.0,92.0,5,23,24,8,21
1,4/7/2019 4:49:12,22.0,92.0,6,23,22,8,21
1,4/7/2019 4:49:17,22.0,92.0,5,23,21,8,21
1,4/7/2019 4:49:22,22.0,92.0,5,23,21,8,21
1,4/7/2019 4:49:27,22.0,92.0,5,23,22,7,21
1,4/7/2019 4:49:32,22.0,92.0,5,23,22,7,21
1,4/7/2019 4:49:37,22.0,92.0,6,23,22,8,21
1,4/7/2019 4:49:42,22.0,92.0,9,23,22,8,21
1,4/7/2019 4:49:47,22.0,92.0,6,23,23,8,20
1,4/7/2019 4:49:52,22.0,92.0,6,23,22,8,20
1,4/7/2019 4:49:57,22.0,92.0,5,23,22,9,21
1,4/7/2019 4:50:3,22.0,92.0,5,23,22,8,20
1,4/7/2019 4:50:8,22.0,92.0,6,23,22,7,21
1,4/7/2019 4:50:13,22.0,92.0,6,23,22,6,21
1,4/7/2019 4:50:18,22.0,92.0,6,23,22,6,21
1,4/7/2019 4:50:23,22.0,92.0,6,23,22,8,21
1,4/7/2019 4:50:28,22.0,92.0,5,23,22,6,20
1,4/7/2019 4:50:33,22.0,92.0,6,23,22,7,20
1,4/7/2019 4:50:38,22.0,92.0,5,23,22,7,21
1,4/7/2019 4:50:43,22.0,92.0,5,23,22,8,21
1,4/7/2019 4:50:48,22.0,92.0,6,23,21,8,21
1,4/7/2019 4:50:53,22.0,92.0,5,23,22,8,21
1,4/7/2019 4:50:58,22.0,92.0,5,23,21,8,21
1,4/7/2019 4:51:3,22.0,92.0,5,23,22,8,21
1,4/7/2019 4:51:8,22.0,92.0,6,23,21,8,21
1,4/7/2019 4:51:13,22.0,92.0,6,23,21,8,21
1,4/7/2019 4:51:19,22.0,92.0,6,23,22,7,21
1,4/7/2019 4:51:24,22.0,92.0,6,23,21,9,21
1,4/7/2019 4:51:29,22.0,92.0,6,23,21,9,21
1,4/7/2019 4:51:34,22.0,92.0,6,24,21,9,21
1,4/7/2019 4:51:39,22.0,92.0,6,24,21,8,21
1,4/7/2019 4:51:44,22.0,92.0,10,23,21,8,21
1,4/7/2019 4:51:49,22.0,92.0,6,23,22,7,21
1,4/7/2019 4:51:54,22.0,92.0,6,23,22,9,21
1,4/7/2019 4:51:59,22.0,92.0,6,23,21,9,21
1,4/7/2019 4:52:4,22.0,92.0,6,23,22,9,21
1,4/7/2019 4:52:9,22.0,92.0,6,23,21,7,21
1,4/7/2019 4:52:14,22.0,92.0,6,23,21,7,21
1,4/7/2019 4:52:19,22.0,92.0,9,23,22,7,21
1,4/7/2019 4:52:24,22.0,92.0,6,23,22,6,20
1,4/7/2019 4:52:30,22.0,92.0,6,23,25,6,21
1,4/7/2019 4:52:35,22.0,92.0,6,23,22,6,21
1,4/7/2019 4:52:40,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:52:45,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:52:50,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:52:55,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:53:0,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:53:5,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:53:10,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:53:15,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:53:20,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:53:25,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:53:30,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:53:35,22.0,92.0,6,22,21,6,21
1,4/7/2019 4:53:40,22.0,92.0,6,22,21,6,21
1,4/7/2019 4:53:46,22.0,92.0,5,22,22,6,21
1,4/7/2019 4:53:51,22.0,92.0,5,22,24,6,21
1,4/7/2019 4:53:56,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:54:1,22.0,92.0,6,22,21,6,21
1,4/7/2019 4:54:6,22.0,92.0,6,22,21,6,21
1,4/7/2019 4:54:11,22.0,92.0,6,22,23,6,20
1,4/7/2019 4:54:16,22.0,92.0,6,22,22,7,20
1,4/7/2019 4:54:21,22.0,92.0,5,22,25,6,20
1,4/7/2019 4:54:26,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:54:31,22.0,92.0,7,22,21,6,20
1,4/7/2019 4:54:36,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:54:41,22.0,92.0,6,22,21,6,21
1,4/7/2019 4:54:46,22.0,92.0,5,22,22,6,21
1,4/7/2019 4:54:51,22.0,92.0,5,22,22,6,21
1,4/7/2019 4:54:56,22.0,92.0,5,22,22,7,21
1,4/7/2019 4:55:2,22.0,92.0,5,22,21,6,21
1,4/7/2019 4:55:7,22.0,92.0,5,22,21,7,21
1,4/7/2019 4:55:12,22.0,92.0,5,22,21,6,21
1,4/7/2019 4:55:17,22.0,92.0,6,22,23,6,20
1,4/7/2019 4:55:22,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:55:27,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:55:32,22.0,92.0,6,22,21,6,20
1,4/7/2019 4:55:37,22.0,92.0,6,21,21,8,20
1,4/7/2019 4:55:42,22.0,92.0,6,21,21,8,20
1,4/7/2019 4:55:47,22.0,92.0,7,22,21,8,20
1,4/7/2019 4:55:52,22.0,92.0,7,22,21,8,20
1,4/7/2019 4:55:57,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:56:2,22.0,92.0,5,22,22,6,20
1,4/7/2019 4:56:7,22.0,92.0,6,22,22,7,20
1,4/7/2019 4:56:12,22.0,92.0,6,22,22,6,20
1,4/7/2019 4:56:18,22.0,92.0,5,22,21,8,21
1,4/7/2019 4:56:23,22.0,92.0,6,22,21,7,21
1,4/7/2019 4:56:28,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:56:33,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:56:38,22.0,92.0,8,22,22,7,21
1,4/7/2019 4:56:43,22.0,92.0,6,22,22,6,21
1,4/7/2019 4:56:48,22.0,92.0,5,22,21,6,20
1,4/7/2019 4:56:53,22.0,92.0,5,22,21,6,20
1,4/7/2019 4:56:58,22.0,92.0,5,21,21,6,20
1,4/7/2019 4:57:3,22.0,92.0,8,21,21,6,19
1,4/7/2019 4:57:8,22.0,92.0,5,21,25,6,20
1,4/7/2019 4:57:13,22.0,92.0,5,36,22,6,20
1,4/7/2019 4:57:18,22.0,92.0,5,21,21,7,20
1,4/7/2019 4:57:23,22.0,92.0,5,21,21,6,20
1,4/7/2019 4:57:28,22.0,92.0,5,21,21,7,20
1,4/7/2019 4:57:34,22.0,92.0,5,21,21,6,20
1,4/7/2019 4:57:39,22.0,92.0,5,21,21,6,21
1,4/7/2019 4:57:44,22.0,92.0,5,21,23,7,21
1,4/7/2019 4:57:49,22.0,92.0,5,21,25,6,20
1,4/7/2019 4:57:54,22.0,92.0,5,21,22,6,20
1,4/7/2019 4:57:59,22.0,92.0,5,20,21,8,20
1,4/7/2019 4:58:4,22.0,92.0,5,20,23,7,19
1,4/7/2019 4:58:9,22.0,92.0,5,20,21,7,20
1,4/7/2019 4:58:14,22.0,92.0,5,19,21,6,20
1,4/7/2019 4:58:19,22.0,92.0,5,18,21,6,20
1,4/7/2019 4:58:24,22.0,92.0,5,19,24,6,20
1,4/7/2019 4:58:29,22.0,92.0,5,16,22,8,20
1,4/7/2019 4:58:34,22.0,92.0,5,16,21,9,20
1,4/7/2019 4:58:39,22.0,92.0,5,16,21,9,20
1,4/7/2019 4:58:44,22.0,92.0,5,16,21,9,20
1,4/7/2019 4:58:50,22.0,92.0,5,16,22,11,20
1,4/7/2019 4:58:55,22.0,92.0,5,16,21,9,20
1,4/7/2019 4:59:0,22.0,92.0,5,16,21,9,20
1,4/7/2019 4:59:5,22.0,92.0,5,16,21,8,20
1,4/7/2019 4:59:10,22.0,92.0,5,17,21,8,20
1,4/7/2019 4:59:15,22.0,92.0,5,17,22,7,20
1,4/7/2019 4:59:20,22.0,92.0,5,17,21,7,20
1,4/7/2019 4:59:25,22.0,92.0,5,17,22,6,20
1,4/7/2019 4:59:30,22.0,92.0,5,17,22,6,20
1,4/7/2019 4:59:35,22.0,92.0,5,18,22,6,20
1,4/7/2019 4:59:40,22.0,92.0,5,17,22,6,20
1,4/7/2019 4:59:45,22.0,92.0,5,18,22,6,20
1,4/7/2019 4:59:50,22.0,92.0,5,17,22,6,20
1,4/7/2019 4:59:55,22.0,92.0,5,17,25,6,20
1,4/7/2019 5:0:1,22.0,92.0,5,17,21,6,20
1,4/7/2019 5:0:6,22.0,92.0,5,18,21,6,19
1,4/7/2019 5:0:11,22.0,92.0,5,18,21,6,19
1,4/7/2019 5:0:16,22.0,92.0,5,18,21,6,20
1,4/7/2019 5:0:21,22.0,92.0,5,18,21,6,20
1,4/7/2019 5:0:26,22.0,92.0,5,18,21,6,20
1,4/7/2019 5:0:31,22.0,92.0,5,18,21,6,20
1,4/7/2019 5:0:36,22.0,92.0,5,18,25,6,20
1,4/7/2019 5:0:41,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:0:46,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:0:51,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:0:56,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:1:1,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:1:6,22.0,92.0,5,19,22,6,21
1,4/7/2019 5:1:11,22.0,92.0,5,19,22,6,20
1,4/7/2019 5:1:17,22.0,92.0,5,19,22,6,21
1,4/7/2019 5:1:22,22.0,92.0,5,19,21,8,20
1,4/7/2019 5:1:27,22.0,92.0,7,19,22,9,19
1,4/7/2019 5:1:32,22.0,92.0,6,18,21,9,19
1,4/7/2019 5:1:37,22.0,92.0,6,19,21,9,19
1,4/7/2019 5:1:42,22.0,92.0,5,19,21,9,19
1,4/7/2019 5:1:47,22.0,92.0,5,19,21,9,19
1,4/7/2019 5:1:52,22.0,92.0,5,19,21,9,19
1,4/7/2019 5:1:57,22.0,92.0,5,19,21,9,19
1,4/7/2019 5:2:2,22.0,92.0,5,19,21,9,19
1,4/7/2019 5:2:7,22.0,92.0,5,19,23,9,19
1,4/7/2019 5:2:12,22.0,92.0,5,19,21,9,21
1,4/7/2019 5:2:17,22.0,92.0,5,18,21,7,20
1,4/7/2019 5:2:22,22.0,92.0,5,19,21,7,19
1,4/7/2019 5:2:27,22.0,92.0,5,36,21,7,19
1,4/7/2019 5:2:33,22.0,92.0,5,31,21,6,19
1,4/7/2019 5:2:38,22.0,92.0,5,24,21,6,19
1,4/7/2019 5:2:43,22.0,92.0,5,21,22,6,19
1,4/7/2019 5:2:48,22.0,92.0,6,20,21,6,20
1,4/7/2019 5:2:53,22.0,92.0,6,20,21,6,20
1,4/7/2019 5:2:58,22.0,92.0,6,20,22,7,21
1,4/7/2019 5:3:3,22.0,92.0,6,19,22,7,20
1,4/7/2019 5:3:8,22.0,92.0,6,19,21,6,21
1,4/7/2019 5:3:13,22.0,92.0,6,19,22,6,20
1,4/7/2019 5:3:18,22.0,92.0,6,19,22,6,20
1,4/7/2019 5:3:23,22.0,92.0,6,19,21,6,20
1,4/7/2019 5:3:28,22.0,92.0,6,18,22,6,20
1,4/7/2019 5:3:33,22.0,92.0,5,19,21,7,20
1,4/7/2019 5:3:38,22.0,92.0,5,19,22,8,22
1,4/7/2019 5:3:43,22.0,92.0,5,19,21,8,20
1,4/7/2019 5:3:49,22.0,92.0,5,19,21,8,19
1,4/7/2019 5:3:54,22.0,92.0,5,19,21,8,20
1,4/7/2019 5:3:59,22.0,92.0,5,20,22,8,20
1,4/7/2019 5:4:4,22.0,92.0,8,19,22,7,20
1,4/7/2019 5:4:9,22.0,92.0,5,20,22,7,20
1,4/7/2019 5:4:14,22.0,92.0,5,20,24,7,20
1,4/7/2019 5:4:19,22.0,92.0,5,19,21,6,20
1,4/7/2019 5:4:24,22.0,92.0,5,20,22,6,20
1,4/7/2019 5:4:29,22.0,92.0,5,20,22,9,20
1,4/7/2019 5:4:34,22.0,92.0,6,23,22,8,20
1,4/7/2019 5:4:39,22.0,92.0,5,19,22,7,20
1,4/7/2019 5:4:44,22.0,92.0,6,23,22,6,20
1,4/7/2019 5:4:49,22.0,92.0,6,31,22,6,20
1,4/7/2019 5:4:54,22.0,92.0,6,21,22,10,20
1,4/7/2019 5:4:59,22.0,92.0,6,20,24,6,19
1,4/7/2019 5:5:5,22.0,92.0,6,20,22,6,20
1,4/7/2019 5:5:10,22.0,92.0,5,19,22,6,20
1,4/7/2019 5:5:15,22.0,92.0,6,20,22,6,20
1,4/7/2019 5:5:20,22.0,92.0,6,19,22,6,21
1,4/7/2019 5:5:25,22.0,92.0,9,30,21,6,20
1,4/7/2019 5:5:30,22.0,92.0,5,21,22,6,20
1,4/7/2019 5:5:35,22.0,92.0,5,22,22,6,20
1,4/7/2019 5:5:40,22.0,92.0,5,21,22,6,20
1,4/7/2019 5:5:45,22.0,92.0,5,22,22,6,20
1,4/7/2019 5:5:50,22.0,92.0,5,20,21,6,20
1,4/7/2019 5:5:55,22.0,92.0,5,20,22,7,21
1,4/7/2019 5:6:0,22.0,92.0,6,20,22,6,20
1,4/7/2019 5:6:5,22.0,92.0,5,20,22,8,20
1,4/7/2019 5:6:10,22.0,92.0,5,20,22,8,20
